Date,Day,Menu_Item,Quantity_Sold,Weather,Event,Holiday,Occupancy_Rate
05-10-2022,Wednesday,Paratha,161,Cloudy,Festival,0,88
05-10-2022,Wednesday,Fish Fry,98,Cloudy,Festival,0,88
05-10-2022,Wednesday,Dal Tadka,81,Cloudy,Festival,0,88
05-10-2022,Wednesday,Chole Bhature,96,Cloudy,Festival,0,88
06-10-2022,Thursday,Chicken Biryani,80,Cloudy,Festival,0,70
06-10-2022,Thursday,Paneer Butter Masala,82,Cloudy,Festival,0,70
06-10-2022,Thursday,Veg Fried Rice,100,Cloudy,Festival,0,70
06-10-2022,Thursday,Mutton Curry,139,Cloudy,Festival,0,70
06-10-2022,Thursday,Dosa,134,Cloudy,Festival,0,70
06-10-2022,Thursday,Idli,65,Cloudy,Festival,0,70
06-10-2022,Thursday,Paratha,98,Cloudy,Festival,0,70
06-10-2022,Thursday,Fish Fry,122,Cloudy,Festival,0,70
06-10-2022,Thursday,Dal Tadka,60,Cloudy,Festival,0,70
06-10-2022,Thursday,Chole Bhature,81,Cloudy,Festival,0,70
07-10-2022,Friday,Chicken Biryani,96,Rainy,None,0,82
07-10-2022,Friday,Paneer Butter Masala,112,Rainy,None,0,82
07-10-2022,Friday,Veg Fried Rice,102,Rainy,None,0,82
07-10-2022,Friday,Mutton Curry,70,Rainy,None,0,82
07-10-2022,Friday,Dosa,40,Rainy,None,0,82
07-10-2022,Friday,Idli,102,Rainy,None,0,82
07-10-2022,Friday,Paratha,85,Rainy,None,0,82
07-10-2022,Friday,Fish Fry,111,Rainy,None,0,82
07-10-2022,Friday,Dal Tadka,108,Rainy,None,0,82
07-10-2022,Friday,Chole Bhature,89,Rainy,None,0,82
08-10-2022,Saturday,Chicken Biryani,42,Sunny,None,1,81
08-10-2022,Saturday,Paneer Butter Masala,75,Sunny,None,1,81
08-10-2022,Saturday,Veg Fried Rice,69,Sunny,None,1,81
08-10-2022,Saturday,Mutton Curry,102,Sunny,None,1,81
08-10-2022,Saturday,Dosa,88,Sunny,None,1,81
08-10-2022,Saturday,Idli,107,Sunny,None,1,81
08-10-2022,Saturday,Paratha,69,Sunny,None,1,81
08-10-2022,Saturday,Fish Fry,30,Sunny,None,1,81
08-10-2022,Saturday,Dal Tadka,122,Sunny,None,1,81
08-10-2022,Saturday,Chole Bhature,96,Sunny,None,1,81
09-10-2022,Sunday,Chicken Biryani,95,Rainy,None,1,83
09-10-2022,Sunday,Paneer Butter Masala,74,Rainy,None,1,83
09-10-2022,Sunday,Veg Fried Rice,106,Rainy,None,1,83
09-10-2022,Sunday,Mutton Curry,75,Rainy,None,1,83
09-10-2022,Sunday,Dosa,137,Rainy,None,1,83
09-10-2022,Sunday,Idli,106,Rainy,None,1,83
09-10-2022,Sunday,Paratha,87,Rainy,None,1,83
09-10-2022,Sunday,Fish Fry,66,Rainy,None,1,83
09-10-2022,Sunday,Dal Tadka,40,Rainy,None,1,83
09-10-2022,Sunday,Chole Bhature,50,Rainy,None,1,83
10-10-2022,Monday,Chicken Biryani,51,Rainy,None,0,68
10-10-2022,Monday,Paneer Butter Masala,49,Rainy,None,0,68
10-10-2022,Monday,Veg Fried Rice,58,Rainy,None,0,68
10-10-2022,Monday,Mutton Curry,76,Rainy,None,0,68
10-10-2022,Monday,Dosa,62,Rainy,None,0,68
10-10-2022,Monday,Idli,28,Rainy,None,0,68
10-10-2022,Monday,Paratha,50,Rainy,None,0,68
10-10-2022,Monday,Fish Fry,53,Rainy,None,0,68
10-10-2022,Monday,Dal Tadka,55,Rainy,None,0,68
10-10-2022,Monday,Chole Bhature,42,Rainy,None,0,68
11-10-2022,Tuesday,Chicken Biryani,36,Stormy,None,0,67
11-10-2022,Tuesday,Paneer Butter Masala,74,Stormy,None,0,67
11-10-2022,Tuesday,Veg Fried Rice,46,Stormy,None,0,67
11-10-2022,Tuesday,Mutton Curry,93,Stormy,None,0,67
11-10-2022,Tuesday,Dosa,70,Stormy,None,0,67
11-10-2022,Tuesday,Idli,72,Stormy,None,0,67
11-10-2022,Tuesday,Paratha,97,Stormy,None,0,67
11-10-2022,Tuesday,Fish Fry,45,Stormy,None,0,67
11-10-2022,Tuesday,Dal Tadka,75,Stormy,None,0,67
11-10-2022,Tuesday,Chole Bhature,54,Stormy,None,0,67
12-10-2022,Wednesday,Chicken Biryani,101,Cloudy,None,0,70
12-10-2022,Wednesday,Paneer Butter Masala,88,Cloudy,None,0,70
12-10-2022,Wednesday,Veg Fried Rice,76,Cloudy,None,0,70
12-10-2022,Wednesday,Mutton Curry,107,Cloudy,None,0,70
12-10-2022,Wednesday,Dosa,58,Cloudy,None,0,70
12-10-2022,Wednesday,Idli,39,Cloudy,None,0,70
12-10-2022,Wednesday,Paratha,54,Cloudy,None,0,70
12-10-2022,Wednesday,Fish Fry,71,Cloudy,None,0,70
12-10-2022,Wednesday,Dal Tadka,91,Cloudy,None,0,70
12-10-2022,Wednesday,Chole Bhature,74,Cloudy,None,0,70
13-10-2022,Thursday,Chicken Biryani,57,Sunny,None,0,88
13-10-2022,Thursday,Paneer Butter Masala,67,Sunny,None,0,88
13-10-2022,Thursday,Veg Fried Rice,53,Sunny,None,0,88
13-10-2022,Thursday,Mutton Curry,50,Sunny,None,0,88
13-10-2022,Thursday,Dosa,109,Sunny,None,0,88
13-10-2022,Thursday,Idli,93,Sunny,None,0,88
13-10-2022,Thursday,Paratha,91,Sunny,None,0,88
13-10-2022,Thursday,Fish Fry,100,Sunny,None,0,88
13-10-2022,Thursday,Dal Tadka,91,Sunny,None,0,88
13-10-2022,Thursday,Chole Bhature,98,Sunny,None,0,88
14-10-2022,Friday,Chicken Biryani,57,Sunny,Wedding,0,56
14-10-2022,Friday,Paneer Butter Masala,92,Sunny,Wedding,0,56
14-10-2022,Friday,Veg Fried Rice,59,Sunny,Wedding,0,56
14-10-2022,Friday,Mutton Curry,72,Sunny,Wedding,0,56
14-10-2022,Friday,Dosa,88,Sunny,Wedding,0,56
14-10-2022,Friday,Idli,48,Sunny,Wedding,0,56
14-10-2022,Friday,Paratha,47,Sunny,Wedding,0,56
14-10-2022,Friday,Fish Fry,67,Sunny,Wedding,0,56
14-10-2022,Friday,Dal Tadka,95,Sunny,Wedding,0,56
14-10-2022,Friday,Chole Bhature,85,Sunny,Wedding,0,56
15-10-2022,Saturday,Chicken Biryani,115,Cloudy,Music Night,1,75
15-10-2022,Saturday,Paneer Butter Masala,58,Cloudy,Music Night,1,75
15-10-2022,Saturday,Veg Fried Rice,71,Cloudy,Music Night,1,75
15-10-2022,Saturday,Mutton Curry,151,Cloudy,Music Night,1,75
15-10-2022,Saturday,Dosa,85,Cloudy,Music Night,1,75
15-10-2022,Saturday,Idli,152,Cloudy,Music Night,1,75
15-10-2022,Saturday,Paratha,129,Cloudy,Music Night,1,75
15-10-2022,Saturday,Fish Fry,139,Cloudy,Music Night,1,75
15-10-2022,Saturday,Dal Tadka,123,Cloudy,Music Night,1,75
15-10-2022,Saturday,Chole Bhature,141,Cloudy,Music Night,1,75
16-10-2022,Sunday,Chicken Biryani,116,Stormy,Music Night,1,70
16-10-2022,Sunday,Paneer Butter Masala,77,Stormy,Music Night,1,70
16-10-2022,Sunday,Veg Fried Rice,103,Stormy,Music Night,1,70
16-10-2022,Sunday,Mutton Curry,43,Stormy,Music Night,1,70
16-10-2022,Sunday,Dosa,159,Stormy,Music Night,1,70
16-10-2022,Sunday,Idli,87,Stormy,Music Night,1,70
16-10-2022,Sunday,Paratha,84,Stormy,Music Night,1,70
16-10-2022,Sunday,Fish Fry,104,Stormy,Music Night,1,70
16-10-2022,Sunday,Dal Tadka,66,Stormy,Music Night,1,70
16-10-2022,Sunday,Chole Bhature,59,Stormy,Music Night,1,70
17-10-2022,Monday,Chicken Biryani,85,Cloudy,None,0,82
17-10-2022,Monday,Paneer Butter Masala,51,Cloudy,None,0,82
17-10-2022,Monday,Veg Fried Rice,59,Cloudy,None,0,82
17-10-2022,Monday,Mutton Curry,111,Cloudy,None,0,82
17-10-2022,Monday,Dosa,103,Cloudy,None,0,82
17-10-2022,Monday,Idli,115,Cloudy,None,0,82
17-10-2022,Monday,Paratha,76,Cloudy,None,0,82
17-10-2022,Monday,Fish Fry,52,Cloudy,None,0,82
17-10-2022,Monday,Dal Tadka,26,Cloudy,None,0,82
17-10-2022,Monday,Chole Bhature,90,Cloudy,None,0,82
18-10-2022,Tuesday,Chicken Biryani,70,Stormy,Wedding,0,47
18-10-2022,Tuesday,Paneer Butter Masala,66,Stormy,Wedding,0,47
18-10-2022,Tuesday,Veg Fried Rice,68,Stormy,Wedding,0,47
18-10-2022,Tuesday,Mutton Curry,28,Stormy,Wedding,0,47
18-10-2022,Tuesday,Dosa,68,Stormy,Wedding,0,47
18-10-2022,Tuesday,Idli,77,Stormy,Wedding,0,47
18-10-2022,Tuesday,Paratha,56,Stormy,Wedding,0,47
18-10-2022,Tuesday,Fish Fry,39,Stormy,Wedding,0,47
18-10-2022,Tuesday,Dal Tadka,79,Stormy,Wedding,0,47
18-10-2022,Tuesday,Chole Bhature,62,Stormy,Wedding,0,47
19-10-2022,Wednesday,Chicken Biryani,58,Cloudy,None,0,78
19-10-2022,Wednesday,Paneer Butter Masala,56,Cloudy,None,0,78
19-10-2022,Wednesday,Veg Fried Rice,42,Cloudy,None,0,78
19-10-2022,Wednesday,Mutton Curry,44,Cloudy,None,0,78
19-10-2022,Wednesday,Dosa,63,Cloudy,None,0,78
19-10-2022,Wednesday,Idli,84,Cloudy,None,0,78
19-10-2022,Wednesday,Paratha,62,Cloudy,None,0,78
19-10-2022,Wednesday,Fish Fry,73,Cloudy,None,0,78
19-10-2022,Wednesday,Dal Tadka,88,Cloudy,None,0,78
19-10-2022,Wednesday,Chole Bhature,66,Cloudy,None,0,78
20-10-2022,Thursday,Chicken Biryani,109,Sunny,None,0,86
20-10-2022,Thursday,Paneer Butter Masala,114,Sunny,None,0,86
20-10-2022,Thursday,Veg Fried Rice,111,Sunny,None,0,86
20-10-2022,Thursday,Mutton Curry,44,Sunny,None,0,86
20-10-2022,Thursday,Dosa,98,Sunny,None,0,86
20-10-2022,Thursday,Idli,94,Sunny,None,0,86
20-10-2022,Thursday,Paratha,99,Sunny,None,0,86
20-10-2022,Thursday,Fish Fry,95,Sunny,None,0,86
20-10-2022,Thursday,Dal Tadka,69,Sunny,None,0,86
20-10-2022,Thursday,Chole Bhature,64,Sunny,None,0,86
21-10-2022,Friday,Chicken Biryani,25,Rainy,None,0,86
21-10-2022,Friday,Paneer Butter Masala,67,Rainy,None,0,86
21-10-2022,Friday,Veg Fried Rice,135,Rainy,None,0,86
21-10-2022,Friday,Mutton Curry,73,Rainy,None,0,86
21-10-2022,Friday,Dosa,92,Rainy,None,0,86
21-10-2022,Friday,Idli,95,Rainy,None,0,86
21-10-2022,Friday,Paratha,127,Rainy,None,0,86
21-10-2022,Friday,Fish Fry,101,Rainy,None,0,86
21-10-2022,Friday,Dal Tadka,102,Rainy,None,0,86
21-10-2022,Friday,Chole Bhature,107,Rainy,None,0,86
22-10-2022,Saturday,Chicken Biryani,53,Cloudy,Festival,1,74
22-10-2022,Saturday,Paneer Butter Masala,114,Cloudy,Festival,1,74
22-10-2022,Saturday,Veg Fried Rice,77,Cloudy,Festival,1,74
22-10-2022,Saturday,Mutton Curry,91,Cloudy,Festival,1,74
22-10-2022,Saturday,Dosa,124,Cloudy,Festival,1,74
22-10-2022,Saturday,Idli,97,Cloudy,Festival,1,74
22-10-2022,Saturday,Paratha,61,Cloudy,Festival,1,74
22-10-2022,Saturday,Fish Fry,67,Cloudy,Festival,1,74
22-10-2022,Saturday,Dal Tadka,139,Cloudy,Festival,1,74
22-10-2022,Saturday,Chole Bhature,138,Cloudy,Festival,1,74
23-10-2022,Sunday,Chicken Biryani,67,Stormy,None,1,65
23-10-2022,Sunday,Paneer Butter Masala,92,Stormy,None,1,65
23-10-2022,Sunday,Veg Fried Rice,76,Stormy,None,1,65
23-10-2022,Sunday,Mutton Curry,100,Stormy,None,1,65
23-10-2022,Sunday,Dosa,70,Stormy,None,1,65
23-10-2022,Sunday,Idli,81,Stormy,None,1,65
23-10-2022,Sunday,Paratha,83,Stormy,None,1,65
23-10-2022,Sunday,Fish Fry,39,Stormy,None,1,65
23-10-2022,Sunday,Dal Tadka,57,Stormy,None,1,65
23-10-2022,Sunday,Chole Bhature,86,Stormy,None,1,65
24-10-2022,Monday,Chicken Biryani,78,Stormy,None,1,75
24-10-2022,Monday,Paneer Butter Masala,123,Stormy,None,1,75
24-10-2022,Monday,Veg Fried Rice,52,Stormy,None,1,75
24-10-2022,Monday,Mutton Curry,53,Stormy,None,1,75
24-10-2022,Monday,Dosa,116,Stormy,None,1,75
24-10-2022,Monday,Idli,87,Stormy,None,1,75
24-10-2022,Monday,Paratha,118,Stormy,None,1,75
24-10-2022,Monday,Fish Fry,110,Stormy,None,1,75
24-10-2022,Monday,Dal Tadka,56,Stormy,None,1,75
24-10-2022,Monday,Chole Bhature,75,Stormy,None,1,75
25-10-2022,Tuesday,Chicken Biryani,44,Sunny,None,0,63
25-10-2022,Tuesday,Paneer Butter Masala,21,Sunny,None,0,63
25-10-2022,Tuesday,Veg Fried Rice,93,Sunny,None,0,63
25-10-2022,Tuesday,Mutton Curry,47,Sunny,None,0,63
25-10-2022,Tuesday,Dosa,77,Sunny,None,0,63
25-10-2022,Tuesday,Idli,43,Sunny,None,0,63
25-10-2022,Tuesday,Paratha,34,Sunny,None,0,63
25-10-2022,Tuesday,Fish Fry,66,Sunny,None,0,63
25-10-2022,Tuesday,Dal Tadka,22,Sunny,None,0,63
25-10-2022,Tuesday,Chole Bhature,44,Sunny,None,0,63
26-10-2022,Wednesday,Chicken Biryani,138,Sunny,Conference,0,89
26-10-2022,Wednesday,Paneer Butter Masala,112,Sunny,Conference,0,89
26-10-2022,Wednesday,Veg Fried Rice,134,Sunny,Conference,0,89
26-10-2022,Wednesday,Mutton Curry,73,Sunny,Conference,0,89
26-10-2022,Wednesday,Dosa,159,Sunny,Conference,0,89
26-10-2022,Wednesday,Idli,149,Sunny,Conference,0,89
26-10-2022,Wednesday,Paratha,151,Sunny,Conference,0,89
26-10-2022,Wednesday,Fish Fry,119,Sunny,Conference,0,89
26-10-2022,Wednesday,Dal Tadka,85,Sunny,Conference,0,89
26-10-2022,Wednesday,Chole Bhature,101,Sunny,Conference,0,89
27-10-2022,Thursday,Chicken Biryani,55,Sunny,None,0,51
27-10-2022,Thursday,Paneer Butter Masala,48,Sunny,None,0,51
27-10-2022,Thursday,Veg Fried Rice,69,Sunny,None,0,51
27-10-2022,Thursday,Mutton Curry,36,Sunny,None,0,51
27-10-2022,Thursday,Dosa,46,Sunny,None,0,51
27-10-2022,Thursday,Idli,84,Sunny,None,0,51
27-10-2022,Thursday,Paratha,81,Sunny,None,0,51
27-10-2022,Thursday,Fish Fry,66,Sunny,None,0,51
27-10-2022,Thursday,Dal Tadka,44,Sunny,None,0,51
27-10-2022,Thursday,Chole Bhature,34,Sunny,None,0,51
28-10-2022,Friday,Chicken Biryani,130,Rainy,Conference,0,72
28-10-2022,Friday,Paneer Butter Masala,36,Rainy,Conference,0,72
28-10-2022,Friday,Veg Fried Rice,165,Rainy,Conference,0,72
28-10-2022,Friday,Mutton Curry,88,Rainy,Conference,0,72
28-10-2022,Friday,Dosa,135,Rainy,Conference,0,72
28-10-2022,Friday,Idli,85,Rainy,Conference,0,72
28-10-2022,Friday,Paratha,101,Rainy,Conference,0,72
28-10-2022,Friday,Fish Fry,72,Rainy,Conference,0,72
28-10-2022,Friday,Dal Tadka,132,Rainy,Conference,0,72
28-10-2022,Friday,Chole Bhature,103,Rainy,Conference,0,72
29-10-2022,Saturday,Chicken Biryani,45,Sunny,None,1,65
29-10-2022,Saturday,Paneer Butter Masala,67,Sunny,None,1,65
29-10-2022,Saturday,Veg Fried Rice,101,Sunny,None,1,65
29-10-2022,Saturday,Mutton Curry,102,Sunny,None,1,65
29-10-2022,Saturday,Dosa,56,Sunny,None,1,65
29-10-2022,Saturday,Idli,43,Sunny,None,1,65
29-10-2022,Saturday,Paratha,33,Sunny,None,1,65
29-10-2022,Saturday,Fish Fry,59,Sunny,None,1,65
29-10-2022,Saturday,Dal Tadka,56,Sunny,None,1,65
29-10-2022,Saturday,Chole Bhature,102,Sunny,None,1,65
30-10-2022,Sunday,Chicken Biryani,72,Stormy,None,1,78
30-10-2022,Sunday,Paneer Butter Masala,56,Stormy,None,1,78
30-10-2022,Sunday,Veg Fried Rice,99,Stormy,None,1,78
30-10-2022,Sunday,Mutton Curry,65,Stormy,None,1,78
30-10-2022,Sunday,Dosa,113,Stormy,None,1,78
30-10-2022,Sunday,Idli,74,Stormy,None,1,78
30-10-2022,Sunday,Paratha,89,Stormy,None,1,78
30-10-2022,Sunday,Fish Fry,134,Stormy,None,1,78
30-10-2022,Sunday,Dal Tadka,54,Stormy,None,1,78
30-10-2022,Sunday,Chole Bhature,68,Stormy,None,1,78
31-10-2022,Monday,Chicken Biryani,90,Sunny,None,0,81
31-10-2022,Monday,Paneer Butter Masala,69,Sunny,None,0,81
31-10-2022,Monday,Veg Fried Rice,45,Sunny,None,0,81
31-10-2022,Monday,Mutton Curry,71,Sunny,None,0,81
31-10-2022,Monday,Dosa,127,Sunny,None,0,81
31-10-2022,Monday,Idli,67,Sunny,None,0,81
31-10-2022,Monday,Paratha,111,Sunny,None,0,81
31-10-2022,Monday,Fish Fry,105,Sunny,None,0,81
31-10-2022,Monday,Dal Tadka,43,Sunny,None,0,81
31-10-2022,Monday,Chole Bhature,103,Sunny,None,0,81
01-11-2022,Tuesday,Chicken Biryani,118,Cloudy,Conference,0,83
01-11-2022,Tuesday,Paneer Butter Masala,112,Cloudy,Conference,0,83
01-11-2022,Tuesday,Veg Fried Rice,116,Cloudy,Conference,0,83
01-11-2022,Tuesday,Mutton Curry,78,Cloudy,Conference,0,83
01-11-2022,Tuesday,Dosa,129,Cloudy,Conference,0,83
01-11-2022,Tuesday,Idli,63,Cloudy,Conference,0,83
01-11-2022,Tuesday,Paratha,132,Cloudy,Conference,0,83
01-11-2022,Tuesday,Fish Fry,160,Cloudy,Conference,0,83
01-11-2022,Tuesday,Dal Tadka,121,Cloudy,Conference,0,83
01-11-2022,Tuesday,Chole Bhature,67,Cloudy,Conference,0,83
02-11-2022,Wednesday,Chicken Biryani,58,Rainy,Festival,0,67
02-11-2022,Wednesday,Paneer Butter Masala,88,Rainy,Festival,0,67
02-11-2022,Wednesday,Veg Fried Rice,109,Rainy,Festival,0,67
02-11-2022,Wednesday,Mutton Curry,86,Rainy,Festival,0,67
02-11-2022,Wednesday,Dosa,52,Rainy,Festival,0,67
02-11-2022,Wednesday,Idli,91,Rainy,Festival,0,67
02-11-2022,Wednesday,Paratha,83,Rainy,Festival,0,67
02-11-2022,Wednesday,Fish Fry,57,Rainy,Festival,0,67
02-11-2022,Wednesday,Dal Tadka,54,Rainy,Festival,0,67
02-11-2022,Wednesday,Chole Bhature,132,Rainy,Festival,0,67
03-11-2022,Thursday,Chicken Biryani,121,Rainy,Festival,1,75
03-11-2022,Thursday,Paneer Butter Masala,64,Rainy,Festival,1,75
03-11-2022,Thursday,Veg Fried Rice,123,Rainy,Festival,1,75
03-11-2022,Thursday,Mutton Curry,170,Rainy,Festival,1,75
03-11-2022,Thursday,Dosa,130,Rainy,Festival,1,75
03-11-2022,Thursday,Idli,118,Rainy,Festival,1,75
03-11-2022,Thursday,Paratha,148,Rainy,Festival,1,75
03-11-2022,Thursday,Fish Fry,155,Rainy,Festival,1,75
03-11-2022,Thursday,Dal Tadka,129,Rainy,Festival,1,75
03-11-2022,Thursday,Chole Bhature,119,Rainy,Festival,1,75
04-11-2022,Friday,Chicken Biryani,31,Cloudy,None,1,54
04-11-2022,Friday,Paneer Butter Masala,45,Cloudy,None,1,54
04-11-2022,Friday,Veg Fried Rice,47,Cloudy,None,1,54
04-11-2022,Friday,Mutton Curry,45,Cloudy,None,1,54
04-11-2022,Friday,Dosa,53,Cloudy,None,1,54
04-11-2022,Friday,Idli,68,Cloudy,None,1,54
04-11-2022,Friday,Paratha,68,Cloudy,None,1,54
04-11-2022,Friday,Fish Fry,37,Cloudy,None,1,54
04-11-2022,Friday,Dal Tadka,37,Cloudy,None,1,54
04-11-2022,Friday,Chole Bhature,43,Cloudy,None,1,54
05-11-2022,Saturday,Chicken Biryani,104,Stormy,None,1,52
05-11-2022,Saturday,Paneer Butter Masala,52,Stormy,None,1,52
05-11-2022,Saturday,Veg Fried Rice,68,Stormy,None,1,52
05-11-2022,Saturday,Mutton Curry,68,Stormy,None,1,52
05-11-2022,Saturday,Dosa,76,Stormy,None,1,52
05-11-2022,Saturday,Idli,55,Stormy,None,1,52
05-11-2022,Saturday,Paratha,88,Stormy,None,1,52
05-11-2022,Saturday,Fish Fry,62,Stormy,None,1,52
05-11-2022,Saturday,Dal Tadka,51,Stormy,None,1,52
05-11-2022,Saturday,Chole Bhature,75,Stormy,None,1,52
06-11-2022,Sunday,Chicken Biryani,82,Sunny,None,1,71
06-11-2022,Sunday,Paneer Butter Masala,63,Sunny,None,1,71
06-11-2022,Sunday,Veg Fried Rice,65,Sunny,None,1,71
06-11-2022,Sunday,Mutton Curry,57,Sunny,None,1,71
06-11-2022,Sunday,Dosa,63,Sunny,None,1,71
06-11-2022,Sunday,Idli,65,Sunny,None,1,71
06-11-2022,Sunday,Paratha,88,Sunny,None,1,71
06-11-2022,Sunday,Fish Fry,78,Sunny,None,1,71
06-11-2022,Sunday,Dal Tadka,101,Sunny,None,1,71
06-11-2022,Sunday,Chole Bhature,94,Sunny,None,1,71
07-11-2022,Monday,Chicken Biryani,54,Rainy,None,0,45
07-11-2022,Monday,Paneer Butter Masala,95,Rainy,None,0,45
07-11-2022,Monday,Veg Fried Rice,66,Rainy,None,0,45
07-11-2022,Monday,Mutton Curry,10,Rainy,None,0,45
07-11-2022,Monday,Dosa,25,Rainy,None,0,45
07-11-2022,Monday,Idli,56,Rainy,None,0,45
07-11-2022,Monday,Paratha,44,Rainy,None,0,45
07-11-2022,Monday,Fish Fry,31,Rainy,None,0,45
07-11-2022,Monday,Dal Tadka,49,Rainy,None,0,45
07-11-2022,Monday,Chole Bhature,34,Rainy,None,0,45
08-11-2022,Tuesday,Chicken Biryani,108,Cloudy,None,0,100
08-11-2022,Tuesday,Paneer Butter Masala,72,Cloudy,None,0,100
08-11-2022,Tuesday,Veg Fried Rice,131,Cloudy,None,0,100
08-11-2022,Tuesday,Mutton Curry,128,Cloudy,None,0,100
08-11-2022,Tuesday,Dosa,97,Cloudy,None,0,100
08-11-2022,Tuesday,Idli,63,Cloudy,None,0,100
08-11-2022,Tuesday,Paratha,62,Cloudy,None,0,100
08-11-2022,Tuesday,Fish Fry,113,Cloudy,None,0,100
08-11-2022,Tuesday,Dal Tadka,75,Cloudy,None,0,100
08-11-2022,Tuesday,Chole Bhature,62,Cloudy,None,0,100
09-11-2022,Wednesday,Chicken Biryani,67,Rainy,None,0,100
09-11-2022,Wednesday,Paneer Butter Masala,151,Rainy,None,0,100
09-11-2022,Wednesday,Veg Fried Rice,121,Rainy,None,0,100
09-11-2022,Wednesday,Mutton Curry,88,Rainy,None,0,100
09-11-2022,Wednesday,Dosa,107,Rainy,None,0,100
09-11-2022,Wednesday,Idli,120,Rainy,None,0,100
09-11-2022,Wednesday,Paratha,111,Rainy,None,0,100
09-11-2022,Wednesday,Fish Fry,51,Rainy,None,0,100
09-11-2022,Wednesday,Dal Tadka,110,Rainy,None,0,100
09-11-2022,Wednesday,Chole Bhature,83,Rainy,None,0,100
10-11-2022,Thursday,Chicken Biryani,101,Sunny,Music Night,0,100
10-11-2022,Thursday,Paneer Butter Masala,57,Sunny,Music Night,0,100
10-11-2022,Thursday,Veg Fried Rice,97,Sunny,Music Night,0,100
10-11-2022,Thursday,Mutton Curry,144,Sunny,Music Night,0,100
10-11-2022,Thursday,Dosa,160,Sunny,Music Night,0,100
10-11-2022,Thursday,Idli,127,Sunny,Music Night,0,100
10-11-2022,Thursday,Paratha,151,Sunny,Music Night,0,100
10-11-2022,Thursday,Fish Fry,113,Sunny,Music Night,0,100
10-11-2022,Thursday,Dal Tadka,143,Sunny,Music Night,0,100
10-11-2022,Thursday,Chole Bhature,145,Sunny,Music Night,0,100
11-11-2022,Friday,Chicken Biryani,154,Stormy,Wedding,0,87
11-11-2022,Friday,Paneer Butter Masala,70,Stormy,Wedding,0,87
11-11-2022,Friday,Veg Fried Rice,122,Stormy,Wedding,0,87
11-11-2022,Friday,Mutton Curry,149,Stormy,Wedding,0,87
11-11-2022,Friday,Dosa,131,Stormy,Wedding,0,87
11-11-2022,Friday,Idli,132,Stormy,Wedding,0,87
11-11-2022,Friday,Paratha,82,Stormy,Wedding,0,87
11-11-2022,Friday,Fish Fry,135,Stormy,Wedding,0,87
11-11-2022,Friday,Dal Tadka,82,Stormy,Wedding,0,87
11-11-2022,Friday,Chole Bhature,121,Stormy,Wedding,0,87
12-11-2022,Saturday,Chicken Biryani,138,Sunny,None,1,83
12-11-2022,Saturday,Paneer Butter Masala,98,Sunny,None,1,83
12-11-2022,Saturday,Veg Fried Rice,87,Sunny,None,1,83
12-11-2022,Saturday,Mutton Curry,133,Sunny,None,1,83
12-11-2022,Saturday,Dosa,90,Sunny,None,1,83
12-11-2022,Saturday,Idli,111,Sunny,None,1,83
12-11-2022,Saturday,Paratha,73,Sunny,None,1,83
12-11-2022,Saturday,Fish Fry,128,Sunny,None,1,83
12-11-2022,Saturday,Dal Tadka,69,Sunny,None,1,83
12-11-2022,Saturday,Chole Bhature,110,Sunny,None,1,83
13-11-2022,Sunday,Chicken Biryani,101,Cloudy,Conference,1,73
13-11-2022,Sunday,Paneer Butter Masala,152,Cloudy,Conference,1,73
13-11-2022,Sunday,Veg Fried Rice,78,Cloudy,Conference,1,73
13-11-2022,Sunday,Mutton Curry,128,Cloudy,Conference,1,73
13-11-2022,Sunday,Dosa,74,Cloudy,Conference,1,73
13-11-2022,Sunday,Idli,62,Cloudy,Conference,1,73
13-11-2022,Sunday,Paratha,69,Cloudy,Conference,1,73
13-11-2022,Sunday,Fish Fry,94,Cloudy,Conference,1,73
13-11-2022,Sunday,Dal Tadka,87,Cloudy,Conference,1,73
13-11-2022,Sunday,Chole Bhature,146,Cloudy,Conference,1,73
14-11-2022,Monday,Chicken Biryani,89,Stormy,Festival,0,68
14-11-2022,Monday,Paneer Butter Masala,31,Stormy,Festival,0,68
14-11-2022,Monday,Veg Fried Rice,103,Stormy,Festival,0,68
14-11-2022,Monday,Mutton Curry,73,Stormy,Festival,0,68
14-11-2022,Monday,Dosa,137,Stormy,Festival,0,68
14-11-2022,Monday,Idli,57,Stormy,Festival,0,68
14-11-2022,Monday,Paratha,91,Stormy,Festival,0,68
14-11-2022,Monday,Fish Fry,74,Stormy,Festival,0,68
14-11-2022,Monday,Dal Tadka,123,Stormy,Festival,0,68
14-11-2022,Monday,Chole Bhature,86,Stormy,Festival,0,68
15-11-2022,Tuesday,Chicken Biryani,56,Cloudy,None,0,75
15-11-2022,Tuesday,Paneer Butter Masala,31,Cloudy,None,0,75
15-11-2022,Tuesday,Veg Fried Rice,74,Cloudy,None,0,75
15-11-2022,Tuesday,Mutton Curry,120,Cloudy,None,0,75
15-11-2022,Tuesday,Dosa,81,Cloudy,None,0,75
15-11-2022,Tuesday,Idli,59,Cloudy,None,0,75
15-11-2022,Tuesday,Paratha,98,Cloudy,None,0,75
15-11-2022,Tuesday,Fish Fry,54,Cloudy,None,0,75
15-11-2022,Tuesday,Dal Tadka,107,Cloudy,None,0,75
15-11-2022,Tuesday,Chole Bhature,62,Cloudy,None,0,75
